order_id,customer_id,order_date,brand,category,product_name,quantity,unit_price,total_price,is_installment
ORD02156,CUS0384,2022-03-18,Oppo,Entry-level,A18,2,3900000,7800000,1
ORD01971,CUS0465,2022-03-19,Samsung,Accessories,Galaxy Buds 2 Pro,2,4000000,8000000,0
ORD00008,CUS0396,2022-03-19,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD00024,CUS0253,2022-03-19,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00809,CUS0454,2022-03-20,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD00256,CUS0347,2022-03-20,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01890,CUS0056,2022-03-21,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD00243,CUS0406,2022-03-21,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD01785,CUS0364,2022-03-22,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD00611,CUS0456,2022-03-23,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD01249,CUS0445,2022-03-23,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD00507,CUS0277,2022-03-23,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,0
ORD00398,CUS0384,2022-03-23,Oppo,Entry-level,A18,1,3900000,3900000,0
ORD02046,CUS0490,2022-03-23,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD00304,CUS0323,2022-03-23,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD02077,CUS0152,2022-03-24,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,0
ORD00242,CUS0035,2022-03-24,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD02102,CUS0396,2022-03-24,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,0
ORD01949,CUS0242,2022-03-24,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01877,CUS0400,2022-03-24,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD01073,CUS0010,2022-03-24,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD02299,CUS0231,2022-03-25,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD00068,CUS0008,2022-03-25,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00144,CUS0232,2022-03-25,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD01233,CUS0446,2022-03-25,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD01929,CUS0246,2022-03-25,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD01751,CUS0390,2022-03-25,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00199,CUS0321,2022-03-26,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD02187,CUS0396,2022-03-26,Samsung,Entry-level,Galaxy A05,2,3000000,6000000,1
ORD01844,CUS0356,2022-03-27,Oppo,Mid-range,Reno 11,2,10000000,20000000,0
ORD01870,CUS0008,2022-03-27,Oppo,Entry-level,A18,2,3900000,7800000,1
ORD01513,CUS0402,2022-03-27,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD00103,CUS0474,2022-03-27,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD01449,CUS0374,2022-03-27,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD01548,CUS0302,2022-03-27,Oppo,Entry-level,A18,1,3900000,3900000,0
ORD00163,CUS0237,2022-03-28,Xiaomi,Accessories,Xiaomi Smart Band 8,1,990000,990000,0
ORD02131,CUS0465,2022-03-28,Samsung,Mid-range,Galaxy M34,2,7000000,14000000,0
ORD01457,CUS0201,2022-03-28,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD01689,CUS0316,2022-03-28,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD00421,CUS0151,2022-03-29,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD00596,CUS0361,2022-03-29,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD00983,CUS0124,2022-03-29,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD00488,CUS0093,2022-03-29,Oppo,Entry-level,A18,1,3900000,3900000,1
ORD00609,CUS0227,2022-03-30,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD00497,CUS0215,2022-03-30,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD00122,CUS0246,2022-03-30,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD00592,CUS0486,2022-03-31,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD01866,CUS0367,2022-03-31,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD01443,CUS0070,2022-03-31,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,0
ORD01219,CUS0261,2022-04-01,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,0
ORD01498,CUS0414,2022-04-01,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00468,CUS0409,2022-04-01,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD01211,CUS0356,2022-04-02,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD01579,CUS0305,2022-04-02,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD00886,CUS0253,2022-04-02,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01059,CUS0116,2022-04-02,Apple,Mid-range,iPhone 13,1,15000000,15000000,1
ORD00780,CUS0044,2022-04-02,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD02356,CUS0132,2022-04-03,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD00840,CUS0242,2022-04-03,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD00167,CUS0048,2022-04-03,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD00552,CUS0386,2022-04-03,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00547,CUS0114,2022-04-03,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD02196,CUS0325,2022-04-05,Apple,Mid-range,iPhone 13,1,15000000,15000000,1
ORD01424,CUS0163,2022-04-05,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD01186,CUS0386,2022-04-06,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD01403,CUS0147,2022-04-07,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD01014,CUS0409,2022-04-07,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD02246,CUS0282,2022-04-07,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD00501,CUS0106,2022-04-07,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD00106,CUS0198,2022-04-08,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD01922,CUS0131,2022-04-08,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD01533,CUS0479,2022-04-09,Xiaomi,Accessories,Sạc dự phòng 10000mAh,1,400000,400000,0
ORD00141,CUS0148,2022-04-09,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD01088,CUS0012,2022-04-09,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD01577,CUS0365,2022-04-09,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD00687,CUS0087,2022-04-09,Apple,Mid-range,iPhone 13,1,15000000,15000000,1
ORD01607,CUS0079,2022-04-09,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD00430,CUS0399,2022-04-10,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,0
ORD00431,CUS0346,2022-04-10,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD01069,CUS0325,2022-04-10,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD01125,CUS0434,2022-04-10,Oppo,Entry-level,A18,1,3900000,3900000,0
ORD00426,CUS0090,2022-04-11,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,0
ORD00244,CUS0320,2022-04-11,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD01641,CUS0304,2022-04-11,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD00487,CUS0158,2022-04-12,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,0
ORD01644,CUS0474,2022-04-12,Xiaomi,Accessories,Xiaomi Smart Band 8,1,990000,990000,0
ORD01879,CUS0280,2022-04-12,Samsung,Mid-range,Galaxy M34,2,7000000,14000000,0
ORD02174,CUS0010,2022-04-13,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD00157,CUS0049,2022-04-13,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,1
ORD01671,CUS0003,2022-04-13,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,1
ORD01690,CUS0193,2022-04-13,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD01190,CUS0076,2022-04-14,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD02051,CUS0122,2022-04-14,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD02054,CUS0028,2022-04-14,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD00725,CUS0048,2022-04-14,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD01082,CUS0275,2022-04-14,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD01245,CUS0122,2022-04-15,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD00816,CUS0488,2022-04-16,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00205,CUS0413,2022-04-16,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD00158,CUS0365,2022-04-16,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,1
ORD01079,CUS0470,2022-04-16,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD00996,CUS0365,2022-04-17,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD01857,CUS0141,2022-04-17,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD02307,CUS0141,2022-04-17,Apple,Accessories,AirPods Pro 2,2,6000000,12000000,0
ORD02224,CUS0472,2022-04-17,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD00884,CUS0261,2022-04-17,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD02358,CUS0436,2022-04-17,Oppo,Entry-level,A18,1,3900000,3900000,1
ORD00632,CUS0153,2022-04-17,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD00098,CUS0135,2022-04-18,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,0
ORD00926,CUS0265,2022-04-18,Apple,Accessories,Sạc 20W,2,500000,1000000,0
ORD00655,CUS0367,2022-04-18,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD01965,CUS0482,2022-04-18,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD00976,CUS0417,2022-04-19,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD00472,CUS0265,2022-04-19,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD00537,CUS0175,2022-04-19,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD02387,CUS0365,2022-04-19,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD00236,CUS0446,2022-04-20,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD01261,CUS0448,2022-04-20,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD02206,CUS0308,2022-04-20,Oppo,Entry-level,A18,1,3900000,3900000,0
ORD00029,CUS0193,2022-04-21,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01996,CUS0266,2022-04-21,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD01892,CUS0470,2022-04-21,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD00279,CUS0420,2022-04-22,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD01771,CUS0465,2022-04-22,Apple,Accessories,Ốp lưng MagSafe,2,1200000,2400000,0
ORD01279,CUS0186,2022-04-22,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD02169,CUS0013,2022-04-22,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD01792,CUS0384,2022-04-22,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD01398,CUS0022,2022-04-22,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD00826,CUS0128,2022-04-22,Oppo,Entry-level,A18,1,3900000,3900000,0
ORD02166,CUS0076,2022-04-23,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD00849,CUS0323,2022-04-23,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00500,CUS0135,2022-04-23,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD02473,CUS0122,2022-04-23,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00683,CUS0105,2022-04-23,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD00645,CUS0421,2022-04-23,Xiaomi,Accessories,Xiaomi Smart Band 8,1,990000,990000,0
ORD00269,CUS0068,2022-04-23,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD02146,CUS0026,2022-04-23,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD01191,CUS0314,2022-04-23,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD01697,CUS0005,2022-04-23,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD02073,CUS0412,2022-04-23,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD02159,CUS0421,2022-04-24,Xiaomi,Mid-range,Redmi Note 13 Pro,2,7500000,15000000,1
ORD01510,CUS0034,2022-04-24,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01678,CUS0470,2022-04-24,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD01055,CUS0448,2022-04-24,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD01344,CUS0121,2022-04-24,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01978,CUS0326,2022-04-25,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD01523,CUS0482,2022-04-25,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD01071,CUS0262,2022-04-25,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD01597,CUS0054,2022-04-25,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD01164,CUS0283,2022-04-25,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD01496,CUS0314,2022-04-25,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD00702,CUS0123,2022-04-26,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD02197,CUS0363,2022-04-26,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD01000,CUS0249,2022-04-27,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD01036,CUS0332,2022-04-27,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD02321,CUS0155,2022-04-27,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,0
ORD02083,CUS0224,2022-04-27,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD00170,CUS0265,2022-04-27,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD01834,CUS0088,2022-04-27,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD02231,CUS0250,2022-04-28,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00376,CUS0231,2022-04-28,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00434,CUS0026,2022-04-28,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD01741,CUS0029,2022-04-28,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD01722,CUS0239,2022-04-28,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,0
ORD01142,CUS0252,2022-04-28,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD00053,CUS0293,2022-04-28,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD00438,CUS0266,2022-04-29,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00189,CUS0095,2022-04-29,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD02496,CUS0097,2022-04-29,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD00284,CUS0098,2022-04-29,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD02123,CUS0500,2022-04-29,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD00574,CUS0454,2022-04-30,Xiaomi,Accessories,Sạc dự phòng 10000mAh,1,400000,400000,0
ORD01632,CUS0141,2022-04-30,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD00879,CUS0051,2022-04-30,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD01404,CUS0353,2022-05-01,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,1
ORD00773,CUS0251,2022-05-02,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD02097,CUS0135,2022-05-02,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD02395,CUS0155,2022-05-03,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD02398,CUS0360,2022-05-03,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD02327,CUS0187,2022-05-03,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD01736,CUS0345,2022-05-04,Apple,Flagship,iPhone 14 Pro,2,25000000,50000000,1
ORD00720,CUS0414,2022-05-05,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD00823,CUS0365,2022-05-06,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD01156,CUS0197,2022-05-07,Xiaomi,Accessories,Xiaomi Smart Band 8,1,990000,990000,0
ORD02068,CUS0442,2022-05-07,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,1
ORD02352,CUS0443,2022-05-07,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD00962,CUS0406,2022-05-07,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD00670,CUS0193,2022-05-08,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01199,CUS0379,2022-05-09,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD00708,CUS0012,2022-05-09,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00323,CUS0413,2022-05-09,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00240,CUS0332,2022-05-10,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD00142,CUS0412,2022-05-10,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD01098,CUS0273,2022-05-10,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,0
ORD00055,CUS0253,2022-05-10,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD01269,CUS0400,2022-05-10,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,1
ORD02283,CUS0259,2022-05-11,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD01586,CUS0402,2022-05-11,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00907,CUS0374,2022-05-12,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,1
ORD01532,CUS0405,2022-05-12,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD00282,CUS0500,2022-05-12,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD00615,CUS0264,2022-05-12,Oppo,Mid-range,Reno 11,2,10000000,20000000,0
ORD01267,CUS0415,2022-05-12,Samsung,Flagship,Galaxy S24 Ultra,2,31000000,62000000,1
ORD01529,CUS0249,2022-05-13,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD01076,CUS0325,2022-05-13,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,1
ORD02407,CUS0186,2022-05-13,Samsung,Entry-level,Galaxy A05,2,3000000,6000000,1
ORD00984,CUS0391,2022-05-13,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD01495,CUS0070,2022-05-13,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,1
ORD02151,CUS0354,2022-05-13,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD02273,CUS0035,2022-05-14,Oppo,Entry-level,A18,2,3900000,7800000,0
ORD01225,CUS0051,2022-05-14,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD01856,CUS0193,2022-05-14,Xiaomi,Accessories,Sạc dự phòng 10000mAh,1,400000,400000,0
ORD01117,CUS0201,2022-05-14,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD00799,CUS0102,2022-05-14,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,0
ORD00898,CUS0166,2022-05-14,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD01638,CUS0264,2022-05-15,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,1
ORD02071,CUS0156,2022-05-15,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD01476,CUS0231,2022-05-15,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD01580,CUS0156,2022-05-15,Samsung,Mid-range,Galaxy M34,2,7000000,14000000,0
ORD02229,CUS0253,2022-05-16,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD00358,CUS0002,2022-05-16,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD02443,CUS0387,2022-05-16,Apple,Mid-range,iPhone 13,1,15000000,15000000,1
ORD02324,CUS0065,2022-05-16,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00774,CUS0262,2022-05-16,Apple,Flagship,iPhone 14 Pro,1,25000000,25000000,1
ORD02476,CUS0218,2022-05-16,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD02162,CUS0386,2022-05-17,Apple,Accessories,Sạc 20W,1,500000,500000,0
ORD01459,CUS0413,2022-05-18,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD00652,CUS0346,2022-05-18,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD00015,CUS0322,2022-05-18,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,0
ORD00039,CUS0399,2022-05-19,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD00554,CUS0102,2022-05-19,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD02125,CUS0332,2022-05-20,Apple,Accessories,AirPods Pro 2,1,6000000,6000000,0
ORD01561,CUS0052,2022-05-20,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD00994,CUS0404,2022-05-21,Oppo,Mid-range,Reno 11,1,10000000,10000000,0
ORD01718,CUS0096,2022-05-21,Xiaomi,Mid-range,Redmi Note 13 Pro,1,7500000,7500000,0
ORD02276,CUS0428,2022-05-21,Xiaomi,Accessories,Sạc dự phòng 10000mAh,1,400000,400000,0
ORD02017,CUS0166,2022-05-22,Apple,Mid-range,iPhone 13,1,15000000,15000000,0
ORD00338,CUS0056,2022-05-22,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,0
ORD01995,CUS0010,2022-05-22,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD01396,CUS0140,2022-05-22,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD01292,CUS0166,2022-05-22,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,0
ORD00335,CUS0366,2022-05-23,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,1
ORD00808,CUS0413,2022-05-23,Oppo,Accessories,Tai nghe Enco Air,1,1500000,1500000,0
ORD00901,CUS0403,2022-05-23,Xiaomi,Entry-level,Redmi 12,1,3500000,3500000,0
ORD00628,CUS0186,2022-05-23,Samsung,Accessories,Galaxy Watch 6,2,6500000,13000000,0
ORD00707,CUS0223,2022-05-24,Samsung,Accessories,Galaxy Buds 2 Pro,1,4000000,4000000,0
ORD02157,CUS0141,2022-05-24,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD00768,CUS0406,2022-05-24,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00933,CUS0442,2022-05-24,Apple,Accessories,Ốp lưng MagSafe,1,1200000,1200000,0
ORD00953,CUS0034,2022-05-25,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,1
ORD00028,CUS0116,2022-05-25,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD02010,CUS0162,2022-05-25,Xiaomi,Flagship,Xiaomi 14,2,22000000,44000000,1
ORD00977,CUS0003,2022-05-26,Samsung,Accessories,Galaxy Watch 6,1,6500000,6500000,0
ORD00851,CUS0246,2022-05-26,Oppo,Accessories,Tai nghe Enco Air,2,1500000,3000000,0
ORD00400,CUS0002,2022-05-27,Samsung,Flagship,Galaxy S24 Ultra,1,31000000,31000000,1
ORD01999,CUS0258,2022-05-27,Oppo,Flagship,Find N3 Flip,1,25000000,25000000,0
ORD01375,CUS0089,2022-05-27,Oppo,Flagship,Find N3 Flip,2,25000000,50000000,0
ORD00128,CUS0446,2022-05-27,Xiaomi,Accessories,Sạc dự phòng 10000mAh,1,400000,400000,0
ORD01899,CUS0352,2022-05-27,Samsung,Flagship,Galaxy Z Fold 5,1,40000000,40000000,0
ORD00785,CUS0152,2022-05-27,Apple,Accessories,Sạc 20W,2,500000,1000000,0
ORD00783,CUS0213,2022-05-28,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,1
ORD02015,CUS0445,2022-05-28,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD00891,CUS0303,2022-05-28,Samsung,Mid-range,Galaxy A54,1,8500000,8500000,1
ORD01981,CUS0454,2022-05-29,Samsung,Mid-range,Galaxy M34,1,7000000,7000000,0
ORD00648,CUS0105,2022-05-29,Apple,Mid-range,iPhone 11,1,10000000,10000000,0
ORD01023,CUS0458,2022-05-29,Samsung,Entry-level,Galaxy A05,1,3000000,3000000,0
ORD00982,CUS0456,2022-05-30,Apple,Mid-range,iPhone 13,1,15000000,15000000,1
ORD02428,CUS0166,2022-05-30,Apple,Flagship,iPhone 15 Pro Max,1,34000000,34000000,0
ORD02201,CUS0479,2022-05-31,Xiaomi,Flagship,Xiaomi 14,1,22000000,22000000,0
ORD00186,CUS0267,2022-05-31,Apple,Mid-range,iPhone 11,1,10000000,10000000,1
ORD01720,CUS0433,2022-05-31,Xiaomi,Accessories,Sạc dự phòng 10000mAh,1,400000,400000,0
ORD00521,CUS0378,2022-05-31,Apple,Flagship,iPhone 15 Pro Max,2,34000000,68000000,1
